iter	Passed	Remaining
1656	270751	546242
1657	270910	546070
1658	271085	545930
1659	271239	545746
1660	271399	545577
1661	271561	545409
1662	271724	545246
1663	271888	545085
1664	272059	544935
1665	272211	544749
1666	272380	544597
1667	272541	544429
1668	272707	544271
1669	272860	544086
1670	273013	543902
1671	273165	543717
1672	273321	543539
1673	273474	543354
1674	273637	543190
1675	273789	543004
1676	273943	542822
1677	274099	542645
1678	274255	542466
1679	274399	542266
1680	274564	542106
1681	274728	541944
1682	274899	541795
1683	275062	541632
1684	275218	541453
1685	275384	541296
1686	275562	541160
1687	275720	540987
1688	275892	540840
1689	276059	540685
1690	276233	540542
1691	276384	540355
1692	276558	540212
1693	276714	540033
1694	276886	539887
1695	277050	539726
1696	277215	539565
1697	277366	539378
1698	277534	539223
1699	277679	539025
1700	277849	538874
1701	278000	538686
1702	278167	538530
1703	278319	538346
1704	278481	538179
1705	278643	538013
1706	278808	537854
1707	278972	537692
1708	279140	537537
1709	279297	537361
1710	279473	537223
1711	279655	537094
1712	279827	536949
1713	279995	536794
1714	280166	536646
1715	280332	536487
1716	280508	536347
1717	280669	536179
1718	280831	536014
1719	280997	535855
1720	281172	535715
1721	281328	535537
1722	281508	535405
1723	281672	535244
1724	281828	535066
1725	281984	534887
1726	282151	534731
1727	282305	534551
1728	282478	534406
1729	282633	534227
1730	282788	534047
1731	282951	533882
1732	283112	533716
1733	283271	533543
1734	283443	533396
1735	283606	533232
1736	283766	533062
1737	283926	532893
1738	284095	532740
1739	284256	532571
1740	284419	532408
1741	284582	532244
1742	284751	532091
1743	284921	531940
1744	285080	531769
1745	285241	531600
1746	285407	531443
1747	285561	531262
1748	285718	531085
1749	285875	530910
1750	286059	530785
1751	286223	530623
1752	286382	530453
1753	286543	530285
1754	286719	530144
1755	286876	529970
1756	287042	529811
1757	287204	529645
1758	287376	529498
1759	287537	529331
1760	287700	529166
1761	287860	528997
1762	288026	528838
1763	288182	528660
1764	288341	528490
1765	288497	528313
1766	288667	528162
1767	288832	528001
1768	288997	527841
1769	289158	527673
1770	289326	527517
1771	289497	527369
1772	289666	527215
1773	289832	527057
1774	289995	526892
1775	290151	526716
1776	290316	526556
1777	290476	526385
1778	290642	526228
1779	290798	526052
1780	290971	525905
1781	291138	525748
1782	291308	525596
1783	291474	525439
1784	291639	525277
1785	291802	525114
1786	291966	524952
1787	292126	524781
1788	292292	524623
1789	292441	524434
1790	292608	524277
1791	292774	524119
1792	292932	523945
1793	293089	523770
1794	293256	523613
1795	293411	523435
1796	293575	523272
1797	293736	523105
1798	293892	522929
1799	294060	522773
1800	294231	522624
1801	294393	522459
1802	294575	522328
1803	294743	522173
1804	294906	522009
1805	295060	521829
1806	295227	521672
1807	295381	521492
1808	295543	521326
1809	295703	521157
1810	295868	520997
1811	296034	520837
1812	296201	520680
1813	296359	520507
1814	296528	520354
1815	296697	520201
1816	296860	520037
1817	297024	519874
1818	297194	519723
1819	297364	519570
1820	297526	519404
1821	297683	519230
1822	297850	519073
1823	298004	518893
1824	298167	518729
1825	298321	518550
1826	298493	518401
1827	298662	518247
1828	298822	518079
1829	298980	517906
1830	299137	517731
1831	299300	517567
1832	299457	517393
1833	299609	517210
1834	299783	517064
1835	299943	516896
1836	300113	516743
1837	300267	516565
1838	300434	516407
1839	300590	516230
1840	300753	516067
1841	300924	515917
1842	301084	515748
1843	301246	515583
1844	301413	515425
1845	301568	515247
1846	301718	515061
1847	301877	514891
1848	302049	514742
1849	302211	514576
1850	302370	514405
1851	302523	514224
1852	302690	514067
1853	302845	513890
1854	303015	513738
1855	303176	513570
1856	303343	513412
1857	303511	513257
1858	303668	513083
1859	303826	512911
1860	303991	512751
1861	304151	512581
1862	304315	512419
1863	304478	512255
1864	304649	512106
1865	304807	511932
1866	304961	511754
1867	305118	511580
1868	305285	511422
1869	305443	511250
1870	305615	511101
1871	305781	510941
1872	305953	510793
1873	306118	510633
1874	306280	510468
1875	306434	510288
1876	306602	510132
1877	306768	509974
1878	306945	509833
1879	307100	509656
1880	307273	509508
1881	307441	509353
1882	307611	509201
1883	307768	509026
1884	307933	508866
1885	308096	508702
1886	308270	508556
1887	308433	508392
1888	308605	508243
1889	308773	508087
1890	308942	507933
1891	309092	507748
1892	309264	507599
1893	309422	507426
1894	309592	507274
1895	309745	507093
1896	309909	506932
1897	310067	506760
1898	310233	506600
1899	310401	506444
1900	310574	506297
1901	310741	506139
1902	310913	505990
1903	311083	505837
1904	311250	505680
1905	311420	505527
1906	311581	505360
1907	311748	505202
1908	311920	505052
1909	312087	504895
1910	312252	504734
1911	312416	504572
1912	312584	504416
1913	312764	504279
1914	312932	504123
1915	313089	503949
1916	313261	503800
1917	313428	503642
1918	313604	503500
1919	313766	503333
1920	313930	503171
1921	314102	503021
1922	314267	502861
1923	314422	502683
1924	314594	502534
1925	314751	502360
1926	314919	502203
1927	315087	502048
1928	315260	501900
1929	315426	501740
1930	315603	501598
1931	315764	501432
1932	315931	501273
1933	316118	501148
1934	316287	500992
1935	316450	500828
1936	316623	500679
1937	316788	500519
1938	316958	500365
1939	317109	500182
1940	317275	500024
1941	317431	499848
1942	317599	499691
1943	317758	499520
1944	317926	499364
1945	318086	499196
1946	318250	499033
1947	318419	498878
1948	318572	498699
1949	318735	498534
1950	318900	498374
1951	319061	498206
1952	319224	498042
1953	319386	497877
1954	319551	497716
1955	319720	497561
1956	319890	497407
1957	320054	497245
1958	320215	497078
1959	320385	496925
1960	320551	496765
1961	320733	496629
1962	320941	496534
1963	321125	496403
1964	321305	496265
1965	321483	496124
1966	321686	496021
1967	321850	495858
1968	322029	495719
1969	322196	495560
1970	322366	495407
1971	322529	495242
1972	322709	495104
1973	322871	494938
1974	323046	494792
1975	323206	494623
1976	323373	494466
1977	323539	494305
1978	323732	494186
1979	323904	494035
1980	324072	493878
1981	324232	493710
1982	324428	493595
1983	324600	493444
1984	324774	493297
1985	324934	493128
1986	325107	492979
1987	325273	492818
1988	325444	492666
1989	325613	492510
1990	325779	492350
1991	325942	492185
1992	326113	492034
1993	326265	491852
1994	326436	491700
1995	326599	491535
1996	326769	491381
1997	326928	491210
1998	327088	491042
1999	327242	490863
2000	327423	490726
2001	327587	490562
2002	327739	490381
2003	327896	490208
2004	328061	490047
2005	328217	489871
2006	328385	489715
2007	328537	489533
2008	328701	489370
2009	328862	489202
2010	329016	489025
2011	329180	488862
2012	329354	488714
2013	329525	488561
2014	329697	488409
2015	329862	488249
2016	330041	488107
2017	330203	487941
2018	330376	487792
2019	330530	487614
2020	330713	487478
2021	330880	487320
2022	331045	487159
2023	331215	487004
2024	331410	486887
2025	331574	486723
2026	331736	486558
2027	331889	486377
2028	332065	486232
2029	332227	486066
2030	332405	485923
2031	332565	485755
2032	332731	485595
2033	332899	485437
2034	333070	485284
2035	333241	485131
2036	333420	484989
2037	333581	484822
2038	333743	484656
2039	333896	484477
2040	334068	484325
2041	334233	484163
2042	334400	484004
2043	334564	483841
2044	334737	483691
2045	334908	483538
2046	335071	483374
2047	335242	483220
2048	335420	483077
2049	335583	482913
2050	335749	482752
2051	335911	482586
2052	336077	482426
2053	336239	482260
2054	336404	482097
2055	336565	481930
2056	336733	481773
2057	336902	481616
2058	337076	481467
2059	337252	481321
2060	337422	481167
2061	337586	481003
2062	337749	480839
2063	337913	480674
2064	338072	480504
2065	338235	480339
2066	338386	480158
2067	338532	479970
2068	338707	479821
2069	338878	479668
2070	339046	479510
2071	339217	479357
2072	339391	479208
2073	339555	479045
2074	339721	478884
2075	339876	478709
2076	340043	478549
2077	340214	478395
2078	340374	478227
2079	340537	478062
2080	340706	477906
2081	340872	477745
2082	341039	477585
2083	341218	477444
2084	341391	477293
2085	341551	477123
2086	341708	476950
2087	341870	476785
2088	342036	476624
2089	342195	476453
2090	342372	476308
2091	342535	476144
2092	342701	475983
2093	342871	475827
2094	343044	475677
2095	343213	475521
2096	343402	475391
2097	343564	475226
2098	343735	475072
2099	343899	474908
2100	344069	474753
2101	344236	474594
2102	344406	474438
2103	344567	474271
2104	344737	474116
2105	344892	473940
2106	345061	473783
2107	345233	473631
2108	345395	473464
2109	345546	473284
2110	345718	473131
2111	345869	472950
2112	346046	472804
2113	346208	472638
2114	346399	472511
2115	346563	472348
2116	346734	472194
2117	346902	472036
2118	347059	471863
2119	347229	471707
2120	347402	471556
2121	347566	471393
2122	347743	471247
2123	347897	471069
2124	348062	470908
2125	348215	470729
2126	348377	470563
2127	348543	470402
2128	348710	470242
2129	348892	470103
2130	349060	469946
2131	349235	469797
2132	349410	469648
2133	349572	469482
2134	349752	469339
2135	349915	469175
2136	350083	469016
2137	350252	468859
2138	350426	468710
2139	350591	468547
2140	350758	468388
2141	350917	468217
2142	351088	468062
2143	351243	467888
2144	351409	467726
2145	351570	467559
2146	351749	467415
2147	351908	467245
2148	352079	467091
2149	352233	466914
2150	352405	466761
2151	352561	466587
2152	352723	466420
2153	352890	466260
2154	353074	466124
2155	353222	465939
2156	353394	465786
2157	353555	465618
2158	353725	465462
2159	353888	465297
2160	354079	465170
2161	354230	464988
2162	354403	464836
2163	354568	464674
2164	354743	464526
2165	354899	464351
2166	355087	464219
2167	355255	464060
2168	355424	463903
2169	355584	463734
2170	355745	463566
2171	355914	463409
2172	356087	463257
2173	356253	463096
2174	356418	462934
2175	356585	462774
2176	356751	462613
2177	356915	462450
2178	357097	462309
2179	357262	462146
2180	357433	461991
2181	357601	461833
2182	357773	461680
2183	357937	461516
2184	358104	461357
2185	358268	461192
2186	358441	461040
2187	358601	460872
2188	358764	460707
2189	358921	460533
2190	359079	460361
2191	359248	460204
2192	359400	460026
2193	359554	459849
2194	359725	459695
2195	359882	459521
2196	360058	459373
2197	360221	459209
2198	360387	459047
2199	360550	458882
2200	360709	458712
2201	360863	458536
2202	361032	458378
2203	361191	458208
2204	361362	458053
2205	361526	457890
2206	361686	457720
2207	361844	457549
2208	362009	457387
2209	362175	457226
2210	362350	457076
2211	362509	456905
2212	362684	456756
2213	362845	456588
2214	363010	456426
2215	363164	456250
2216	363311	456065
2217	363468	455892
2218	363635	455731
2219	363792	455560
2220	363946	455383
2221	364097	455203
2222	364245	455020
2223	364405	454852
2224	364565	454683
2225	364724	454512
2226	364889	454350
2227	365047	454179
2228	365203	454005
2229	365352	453824
2230	365523	453668
2231	365688	453506
2232	365857	453348
2233	366023	453187
2234	366190	453027
2235	366356	452866
2236	366527	452711
2237	366689	452545
2238	366856	452384
2239	367024	452226
2240	367187	452061
2241	367337	451880
2242	367512	451731
2243	367670	451559
2244	367847	451411
2245	367995	451228
2246	368162	451068
2247	368315	450891
2248	368481	450730
2249	368645	450566
2250	368814	450409
2251	368975	450241
2252	369148	450088
2253	369310	449923
2254	369482	449768
2255	369642	449600
2256	369808	449439
2257	369965	449267
2258	370132	449106
2259	370298	448945
2260	370473	448795
2261	370637	448631
2262	370798	448464
2263	370957	448294
2264	371125	448135
2265	371285	447967
2266	371457	447814
2267	371614	447641
2268	371787	447488
2269	371946	447318
2270	372114	447159
2271	372280	446998
2272	372437	446827
2273	372592	446651
2274	372778	446514
2275	372938	446346
2276	373101	446181
2277	373276	446031
2278	373453	445882
2279	373618	445719
2280	373801	445579
2281	373966	445417
2282	374132	445255
2283	374299	445095
2284	374468	444937
2285	374627	444768
2286	374797	444610
2287	374961	444447
2288	375137	444297
2289	375298	444130
2290	375459	443963
2291	375619	443794
2292	375788	443637
2293	375958	443480
2294	376123	443318
2295	376286	443153
2296	376467	443008
2297	376623	442836
2298	376789	442674
2299	376949	442505
2300	377118	442348
2301	377285	442187
2302	377458	442034
2303	377614	441860
2304	377791	441712
2305	377959	441554
2306	378129	441396
2307	378295	441236
2308	378464	441077
2309	378631	440916
2310	378794	440752
2311	378960	440591
2312	379127	440430
2313	379290	440265
2314	379453	440100
2315	379615	439934
2316	379786	439778
2317	379947	439611
2318	380114	439450
2319	380279	439288
2320	380444	439126
2321	380605	438958
2322	380775	438802
2323	380931	438628
2324	381095	438464
2325	381256	438297
2326	381414	438127
2327	381570	437954
2328	381741	437797
2329	381903	437632
2330	382065	437465
2331	382228	437301
2332	382389	437133
2333	382547	436963
2334	382720	436809
2335	382882	436642
2336	383048	436481
2337	383209	436314
2338	383378	436156
2339	383540	435990
2340	383733	435859
2341	383885	435681
2342	384048	435517
2343	384212	435352
2344	384389	435204
2345	384556	435043
2346	384723	434883
2347	384877	434707
2348	385045	434549
2349	385200	434374
2350	385363	434209
2351	385518	434035
2352	385679	433869
2353	385842	433703
2354	386006	433540
2355	386176	433383
2356	386347	433226
2357	386512	433064
2358	386682	432907
2359	386841	432738
2360	387008	432577
2361	387184	432426
2362	387353	432269
2363	387541	432131
2364	387712	431975
2365	387868	431803
2366	388038	431645
2367	388196	431475
2368	388357	431308
2369	388517	431140
2370	388682	430976
2371	388834	430799
2372	388998	430635
2373	389162	430471
2374	389329	430312
2375	389517	430174
2376	389688	430018
2377	389861	429864
2378	390029	429704
2379	390194	429541
2380	390367	429387
2381	390533	429226
2382	390693	429057
2383	390856	428892
2384	391016	428725
2385	391181	428561
2386	391350	428403
2387	391507	428232
2388	391675	428072
2389	391838	427907
2390	392015	427757
2391	392183	427598
2392	392352	427440
2393	392511	427270
2394	392681	427113
2395	392834	426936
2396	393007	426782
2397	393168	426616
2398	393348	426469
2399	393538	426333
2400	393744	426214
2401	393916	426059
2402	394103	425920
2403	394304	425795
2404	394485	425650
2405	394700	425541
2406	394909	425425
2407	395120	425311
2408	395326	425193
2409	395616	425164
2410	395798	425019
2411	395985	424880
2412	396199	424768
2413	396363	424604
2414	396524	424437
2415	396690	424274
2416	396856	424112
2417	397025	423953
2418	397197	423798
2419	397362	423634
2420	397532	423476
2421	397701	423317
2422	397877	423166
2423	398044	423004
2424	398227	422860
2425	398385	422689
2426	398541	422516
2427	398703	422349
2428	398872	422191
2429	399030	422020
2430	399200	421862
2431	399362	421695
2432	399528	421532
2433	399690	421366
2434	399860	421207
2435	400019	421038
2436	400192	420883
2437	400352	420715
2438	400520	420554
2439	400686	420392
2440	400845	420222
2441	401011	420059
2442	401178	419898
2443	401345	419737
2444	401509	419573
2445	401684	419419
2446	401854	419262
2447	402016	419095
2448	402196	418947
2449	402352	418775
2450	402525	418619
2451	402695	418461
2452	402874	418313
2453	403042	418152
2454	403212	417994
2455	403373	417827
2456	403547	417672
2457	403714	417510
2458	403882	417351
2459	404043	417182
2460	404209	417020
2461	404374	416857
2462	404532	416686
2463	404690	416516
2464	404858	416355
2465	405030	416199
2466	405198	416039
2467	405358	415870
2468	405524	415707
2469	405683	415538
2470	405851	415378
2471	406010	415208
2472	406180	415049
2473	406345	414886
2474	406520	414732
2475	406685	414569
2476	406859	414415
2477	407047	414274
2478	407222	414121
2479	407401	413972
2480	407566	413809
2481	407735	413648
2482	407910	413495
2483	408084	413341
2484	408265	413194
2485	408427	413027
2486	408597	412869
2487	408765	412708
2488	408940	412555
2489	409097	412383
2490	409268	412226
2491	409435	412063
2492	409610	411910
2493	409787	411759
2494	409959	411602
2495	410119	411434
2496	410287	411273
2497	410447	411104
2498	410620	410948
2499	410785	410785
2500	410965	410637
2501	411128	410471
2502	411302	410316
2503	411463	410148
2504	411633	409990
2505	411793	409821
2506	411954	409653
2507	412111	409482
2508	412285	409327
2509	412449	409162
2510	412619	409004
2511	412785	408842
2512	412956	408683
2513	413132	408531
2514	413307	408377
2515	413473	408214
2516	413646	408059
2517	413816	407900
2518	413986	407741
2519	414150	407576
2520	414308	407406
2521	414480	407249
2522	414645	407085
2523	414803	406915
2524	414975	406758
2525	415127	406581
2526	415301	406426
2527	415455	406252
2528	415624	406092
2529	415800	405939
2530	415980	405790
2531	416148	405629
2532	416321	405473
2533	416486	405309
2534	416650	405145
2535	416811	404978
2536	416982	404819
2537	417147	404656
2538	417326	404505
2539	417490	404340
2540	417660	404182
2541	417829	404022
2542	417996	403860
2543	418164	403699
2544	418326	403533
2545	418499	403377
2546	418665	403214
2547	418820	403040
2548	418991	402883
2549	419157	402720
2550	419330	402563
2551	419487	402392
2552	419651	402227
2553	419822	402069
2554	419981	401899
2555	420146	401736
2556	420300	401562
2557	420463	401396
2558	420633	401237
2559	420796	401071
2560	420966	400913
2561	421123	400740
2562	421295	400584
2563	421461	400421
2564	421636	400266
2565	421799	400101
2566	421952	399926
2567	422107	399752
2568	422275	399592
2569	422424	399413
2570	422608	399267
2571	422770	399101
2572	422934	398935
2573	423092	398765
2574	423262	398606
2575	423425	398440
2576	423588	398275
2577	423750	398108
2578	423921	397950
2579	424078	397778
2580	424245	397616
2581	424417	397460
2582	424585	397298
2583	424751	397135
2584	424925	396980
2585	425088	396815
2586	425268	396664
2587	425437	396504
2588	425607	396345
2589	425767	396177
2590	425929	396010
2591	426086	395839
2592	426247	395672
2593	426415	395511
2594	426589	395355
2595	426753	395191
2596	426913	395022
2597	427084	394864
2598	427272	394721
2599	427440	394560
2600	427611	394401
2601	427770	394232
2602	427928	394062
2603	428094	393899
2604	428263	393739
2605	428422	393569
2606	428603	393421
2607	428759	393249
2608	428933	393093
2609	429102	392932
2610	429273	392774
2611	429440	392612
2612	429612	392454
2613	429773	392287
2614	429938	392124
2615	430098	391954
2616	430268	391795
2617	430432	391630
2618	430592	391462
2619	430753	391295
2620	430922	391135
2621	431096	390979
2622	431266	390819
2623	431429	390653
2624	431598	390494
2625	431759	390326
2626	431926	390164
2627	432086	389996
2628	432252	389832
2629	432411	389663
2630	432577	389500
2631	432826	389411
2632	433003	389258
2633	433177	389103
2634	433347	388943
2635	433500	388769
2636	433678	388616
2637	433846	388455
2638	434023	388302
2639	434186	388136
2640	434357	387977
2641	434524	387815
2642	434705	387665
2643	434867	387498
2644	435037	387339
2645	435198	387171
2646	435370	387014
2647	435535	386850
2648	435715	386699
2649	435896	386549
2650	436121	386438
2651	436338	386321
2652	436513	386165
2653	436700	386020
2654	436866	385857
2655	437047	385707
2656	437212	385543
2657	437356	385360
2658	437523	385198
2659	437688	385034
2660	437857	384873
2661	438015	384703
2662	438187	384544
2663	438355	384383
2664	438523	384222
2665	438683	384054
2666	438847	383888
2667	439018	383729
2668	439190	383571
2669	439358	383409
2670	439531	383252
2671	439720	383109
2672	439891	382950
2673	440060	382789
2674	440230	382630
2675	440440	382505
2676	440646	382376
2677	440803	382205
2678	440979	382050
2679	441131	381874
2680	441305	381718
2681	441468	381552
2682	441662	381413
2683	441830	381251
2684	442001	381092
2685	442166	380927
2686	442336	380767
2687	442499	380602
2688	442664	380438
2689	442840	380282
2690	443006	380120
2691	443171	379955
2692	443336	379790
2693	443509	379633
2694	443669	379465
2695	443828	379295
2696	444000	379137
2697	444152	378961
2698	444325	378803
2699	444487	378637
2700	444652	378473
2701	444815	378307
2702	444970	378134
2703	445128	377964
2704	445298	377803
2705	445459	377636
2706	445627	377474
2707	445794	377312
2708	445968	377155
2709	446124	376983
2710	446290	376819
2711	446447	376648
2712	446611	376483
2713	446765	376310
2714	446946	376159
2715	447106	375990
2716	447273	375828
2717	447436	375662
2718	447609	375504
2719	447774	375340
2720	447939	375176
2721	448108	375015
2722	448278	374854
2723	448442	374689
2724	448619	374535
2725	448789	374375
2726	448949	374206
2727	449111	374039
2728	449284	373882
2729	449441	373711
2730	449606	373547
2731	449774	373384
2732	449943	373224
2733	450103	373056
2734	450338	372949
2735	450497	372779
2736	450669	372621
2737	450831	372454
2738	451000	372293
2739	451164	372128
2740	451328	371963
2741	451485	371792
2742	451648	371626
2743	451809	371458
2744	451986	371304
2745	452162	371148
2746	452337	370992
2747	452524	370846
2748	452717	370704
2749	452872	370532
2750	453036	370367
2751	453195	370197
2752	453363	370035
2753	453541	369881
2754	453713	369722
2755	453868	369550
2756	454039	369390
2757	454195	369219
2758	454418	369101
2759	454596	368947
2760	454758	368780
2761	454925	368617
2762	455085	368449
2763	455248	368283
2764	455415	368120
2765	455569	367947
2766	455735	367783
2767	455902	367620
2768	456059	367450
2769	456223	367284
2770	456390	367121
2771	456555	366957
2772	456721	366793
2773	456877	366621
2774	457047	366461
2775	457206	366291
2776	457374	366129
2777	457530	365958
2778	457695	365793
2779	457860	365629
2780	458024	365464
2781	458181	365293
2782	458349	365131
2783	458528	364977
2784	458696	364816
2785	458850	364642
2786	459020	364482
2787	459183	364316
2788	459344	364148
2789	459508	363983
2790	459670	363816
2791	459837	363653
2792	460005	363491
2793	460166	363324
2794	460329	363157
2795	460491	362991
2796	460656	362826
2797	460809	362653
2798	460986	362497
2799	461142	362326
2800	461311	362164
2801	461472	361997
2802	461640	361834
2803	461799	361666
2804	461973	361508
2805	462132	361339
2806	462294	361172
2807	462447	360998
2808	462610	360832
2809	462773	360666
2810	462944	360507
2811	463107	360340
2812	463274	360177
2813	463432	360008
2814	463602	359847
2815	463760	359677
2816	463933	359519
2817	464092	359350
2818	464265	359192
2819	464422	359021
2820	464589	358858
2821	464738	358682
2822	464900	358515
2823	465066	358351
2824	465224	358181
2825	465375	358006
2826	465539	357841
2827	465700	357673
2828	465863	357507
2829	466020	357337
2830	466182	357170
2831	466343	357002
2832	466508	356838
2833	466656	356661
2834	466840	356511
2835	467001	356343
2836	467163	356177
2837	467356	356034
2838	467526	355873
2839	467687	355705
2840	467858	355545
2841	468029	355386
2842	468202	355228
2843	468371	355066
2844	468547	354909
2845	468712	354746
2846	468873	354578
2847	469029	354407
2848	469194	354243
2849	469348	354070
2850	469518	353909
2851	469683	353744
2852	469853	353584
2853	470008	353412
2854	470178	353251
2855	470328	353075
2856	470488	352907
2857	470641	352734
2858	470806	352569
2859	470958	352395
2860	471121	352229
2861	471279	352059
2862	471443	351894
2863	471597	351722
2864	471762	351557
2865	471997	351445
2866	472167	351284
2867	472353	351136
2868	472522	350974
2869	472682	350806
2870	472846	350641
2871	473003	350470
2872	473168	350305
2873	473321	350132
2874	473487	349968
2875	473674	349820
2876	473840	349657
2877	473989	349481
2878	474164	349323
2879	474328	349158
2880	474496	348995
2881	474665	348834
2882	474834	348673
2883	475013	348518
2884	475189	348362
2885	475343	348189
2886	475506	348023
2887	475659	347851
2888	475826	347687
2889	475991	347523
2890	476160	347361
2891	476320	347193
2892	476486	347029
2893	476651	346865
2894	476804	346692
2895	476975	346531
2896	477144	346370
2897	477301	346200
2898	477470	346038
2899	477627	345868
2900	477792	345703
2901	477954	345536
2902	478112	345367
2903	478352	345257
2904	478520	345094
2905	478674	344922
2906	478833	344753
2907	478992	344584
2908	479156	344419
2909	479319	344253
2910	479483	344088
2911	479646	343922
2912	479821	343765
2913	479987	343601
2914	480152	343436
2915	480304	343262
2916	480471	343099
2917	480629	342930
2918	480791	342763
2919	480946	342592
2920	481112	342428
2921	481275	342262
2922	481440	342098
2923	481605	341932
2924	481769	341768
2925	481927	341598
2926	482093	341434
2927	482249	341264
2928	482414	341099
2929	482600	340949
2930	482776	340793
